"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"3553","GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT",0.761828163793405,0.976752497390715,-0.220882058218673,-0.850944976171062,21785,96,"SFRP1,FGFR2,SALL1,FGF1,MYO1E,FOXC1,CD24,CRLF1,TCF21,AGT,CD34,IQGAP1,CAT,NOTCH2,GREM1,TFAP2B,WNT4,FOXC2,UMOD,DLG1,DCHS1,PTCH1,SMAD3"
"3554","GOBP_KIDNEY_MESENCHYME_DEVELOPMENT",0.992193479259146,1,-0.176972281692146,-0.461020791866966,25927,15,"TCF21,WNT4,MYC,PKD2"
"3555","GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT",0.973338975878121,1,-0.206244308695262,-0.517876674287128,25299,13,"TCF21,WNT4,MYC,PKD2"
"3556","GOBP_RENAL_VESICLE_DEVELOPMENT",0.665432098765432,0.955652821548597,-0.341231642522535,-0.839093298174443,17247,12,"SALL1,GREM1,WNT4"
"3557","GOBP_STEM_CELL_PROLIFERATION",0.986761083743842,1,0.172815581171636,0.582390040494969,22434,39,"CITED1,EPCAM,HMGB2,ETV6,OVOL2,PIM1"
"3558","GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION",0.941545333505132,1,0.205028325219139,0.643665991618074,21921,28,"CITED1,EPCAM,HMGB2,OVOL2,PIM1"
"3559","GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT",0.875658831223791,0.997128840587779,-0.26549403848424,-0.666651945758327,22760,13,"CD34,FOXC2,PDGFB,GPR4,ACTA2,EGR1,SERPINB7,WT1,BMP7,IL6R,BMP4,CFLAR,PDGFRB"
"3560","GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0.966584210305648,1,0.202527161076996,0.553346414392705,23053,16,"STAT1,PDGFRB,SHH,CFLAR,BMP4,IL6R,BMP7,WT1,SERPINB7"
"3561","GOBP_MESENCHYME_MORPHOGENESIS",0.0911674602295796,0.57811607725567,-0.429952740033867,-1.36464634639709,2469,35,"FOXC1,TGFBR2,RBPJ,ACTG2,ENG,ACVRL1,FOXC2,MDM4,DCHS1,SMAD3,ACVR1,MYC,TGFBR1"
"3562","GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION",0.363488691740597,0.835718293665506,0.41765852061385,1.0793417219208,8726,13,"WWTR1,CTNNB1,STAT1,MEF2C"
"3563","GOBP_METANEPHRIC_TUBULE_DEVELOPMENT",0.184930651005873,0.697195796436698,0.490585913652524,1.26780568013687,4439,13,"CALB1,WWTR1,PKD1,STAT1"
"3564","GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS",0.672094636532915,0.957680642426275,-0.262509099858635,-0.87028677860716,18407,43,"SALL1,FGF1,TCF21,AGT,GREM1,WNT4,DLG1,DCHS1,PTCH1"
"3565","GOBP_EPITHELIAL_TUBE_FORMATION",0.215334478046045,0.722292916640088,-0.305024685729926,-1.15285326870351,6144,85,"SFRP1,FGFR2,TSC2,PRKACA,KIF20B,SOX4,DVL3,PRKACB,ARHGAP35,BRD2,STK3,ABL1,TULP3,GREM1,WNT4,LRP6,DLC1,PTK7,PIK3CD,DVL1,LUZP1,VASP,PTCH1"
"3566","GOBP_NEPHRIC_DUCT_DEVELOPMENT",0.190079577784192,0.699030098350818,0.528168331250212,1.27160175641457,4609,10,"EPHA4,PKD1,EPHA7,BMP4"
"3567","GOBP_URETER_DEVELOPMENT",0.479154555269496,0.892488809107884,0.388666215953941,0.982670820072247,11538,12,"SOX9,RET,SHH,BMP4,SIX1,NFIA,FOXF1,LHX1,GATA3"
"3568","GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",0.662179169368064,0.954666047985432,-0.3163927647675,-0.85064231344063,17362,17,"SALL1,TCF21,CD34,GREM1,WNT4"
"3569","GOBP_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT",0.112480930194203,0.609200962495206,0.577559242553896,1.39051378852376,2727,10,"CALB1,DLG5,PKD1"
"3570","GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT",0.190725755733512,0.699652756336162,0.458091240579119,1.25160074377774,4548,16,"CALB1,WWTR1,PKD1,STAT1,SOX9,LAMB2"
"3571","GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT",0.648907052603952,0.948289373448937,-0.28983919221079,-0.868628200192454,17306,27,"SALL1,TCF21,CD34,GREM1,TFAP2B,WNT4"
"3572","GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT",0.611072530864198,0.935534010991781,-0.357500515310897,-0.879098679928176,15838,12,"TCF21,CD34,PDGFRA,PDGFB"
"3573","GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS",0.961366843369818,1,-0.210431623684349,-0.565758965200932,25207,17,"SALL1,GREM1,WNT4"
"3574","GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS",0.758437220862946,0.976427035182506,-0.326056319346666,-0.762628664470431,19528,10,"SALL1,GREM1"
"3575","GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT",0.619174382716049,0.938901249649456,-0.354851535457943,-0.872584802067433,16048,12,"MYO1E,IQGAP1,NOTCH2"
"3576","GOBP_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION",0.545005696923661,0.910291871221205,-0.338363442268599,-0.934390256845368,14349,19,"MYO1E,CD24,IQGAP1,NOTCH2,FOXC2"
"3577","GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS",0.678364756393504,0.959943817218414,0.226642724657378,0.894169140357934,14535,87,"AKR1D1,CRABP1,ALDH3A2,MMUT,IRS1,ACOX1,PEX7,LPIN1,ABCD3,ETFA,PCCA,LONP2,ETFDH,AUH,ADTRP,ABCD1,PPARA,PGD,PPARD,EHHADH,IVD"
"3578","GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",0.0117558350755732,0.275897990975545,-0.358437926250181,-1.45833296035069,342,138,"PLP1,CD74,CYP27A1,QKI,INSIG1,CH25H,ADIPOR2,FADS1,ALOX15,HSD17B8,PTGDS,LDHC,CYP2C9,NR1H2,PRKAA2,CYP7B1,GPX4,GAMT,LTC4S,MCAT,GATM,ACOT8,PTGIS,ELOVL5,SRR,ACADL"
"3579","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.998727096104244,1,-0.154900895642132,-0.655944324978364,29814,185,"CD74,PCBP4,CNOT3,RBBP4,PRKAA2,CDK5,SOX4,E2F2,NOP2,RPA2,NOC2L,EHMT2,AKT1,PRKN,CHD3,PDK2,HIPK2,BTG2,WWOX,BRPF1,RAD17,TAF10,PRKAA1,MAPKAPK5,PLK2,YJU2,PPM1D,HIC1,TAF13,MDM4,CSNK2A1,CDK5R1,RRP8,RFC3,BATF,BAG6,TMEM109,BCL3,RBBP8,DNA2,PCNA,TBP,MDM2,CNOT8,WRN"
"3580","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR",0.772255060003582,0.979081564556501,0.230306435797335,0.825679295467773,17245,52,"DDIT4,NUPR1,CDKN1A,PPP1R13B,SNW1,TRIAP1,TOPORS,MARCHF7,TP53,DYRK2,MIF,CD44,HNRNPK,POU4F2,IFI16,PML,POU4F1,TP53BP2,BRCA2,MUC1"
"3581","GOBP_MODIFIED_AMINO_ACID_TRANSPORT",0.393087732624383,0.85451204713481,-0.380715516754503,-1.05134546185065,10349,19,"CTNS,FOLR2,SLC13A3,GJA1,SLC6A8"
"3582","GOBP_SULFUR_COMPOUND_TRANSPORT",0.573567683777769,0.921988762041966,-0.320616876586877,-0.916918436861148,15206,22,"ABCG2,CTNS,SLC26A10,SLC13A3,GJA1"
"3583","GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS",0.795642467339176,0.983874734981155,0.299189281321524,0.739393876449887,19244,11,"GLUD1,SLC34A1,ACO1,ACO2,ACLY,IDH3B"
"3584","GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT",0.379378348148584,0.844190347566288,-0.210949112663246,-1.02094271247336,12888,742,"ENPP2,CX3CR1,CLIC4,RHOB,THBS2,APOD,SFRP1,JAM3,QKI,BAK1,RAMP2,EPHB3,RNH1,PSEN1,JUNB,FGFR2,NR4A1,ADIPOR2,EPN2,ZBTB14,TIE1,SRI,SALL1,CTSH,ANGPTL2,CALR,EFNA1,CCN2,ANGPTL7,FGF1,BSG,MINAR1,MYO1E,SULF1,TSC2,GAB1,AMOTL2,ATP5F1B,UTY,FOXC1,TGFBR2,TTN,SOX4,EFNA3,FOXH1,S100A1,GSK3A,RBPJ,MTDH,CXCR4,GBX2,PAK1,E2F2,HEG1,RAPGEF1,TCF21,ARHGAP22,ADGRB2,CNTRL,HTR2B,STK3,NPPB,AKAP13,ITGAX,AKT1,NPY5R,MAP2K1,PRKD1,ABL1,CD34,SGCG,ADGRB1,AAMP,FOSL1,PTGIS,HGS,SPINK5,VEGFB,HIPK2,SPARC,NPY1R,VEGFC,ERBB3,JUP,SOS1,MAPK1,GRN,GLI1,NPPA,CDH5,FN1,KLF4,GPNMB,C3AR1,FGF18,NOTCH2,GJC1,PDE2A,SPI1,GJA1,CCR2,GREM1,HK2,MCAM,UNC5B,TJP1,ENG,PAX6,AHR,TFAP2B,WNT4,NFE2L2,TBXA2R,ATP7A,OXT,EPHB4,LRP6,LDB3,ACVRL1,DLC1,PTK7,THY1,TH,FOXC2,KAT2B,IL12B,TBX6,PLK2,MTOR,SEMA5A,ETV2,APOB,PDLIM7,ALPK3,KCNQ1,INSR,IHH,MYH11,CASP8,HOXB13,ITGB3,PIK3CD,MDM4,SARS1,LYL1,CMA1,DVL1,LUZP1,DCHS1,FLT4,PTCH1,RHOA,SMAD3,COL8A1,LAMA1,RPGRIP1L,PDGFRA,DUSP9,HNRNPU,GATA2,AGGF1"
"3585","GOBP_PROTEIN_ACTIVATION_CASCADE",0.828623947334673,0.987913130172138,0.243911253950418,0.752458709794523,19383,26,"SERPING1,F3,TFPI,F13A1,F11,PRCP,C1QBP"
"3586","GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",0.27758783734633,0.777760748758068,-0.331470067348115,-1.12408488065048,7631,48,"KIF1A,SUN2,BICDL1,MAPT,KIF1B,LAMP1,MAP1B,DYNC1H1,SYNE2,MAP2,PRKCZ,FEZ1,KIF5A"
"3587","GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT",0.941604535916782,1,0.193120433328939,0.701231698468585,21090,55,"CDKN1A,PLAGL1,PRPF19,SFN,CDC14B,GADD45A,CCNB1,CHEK1,CNOT4,ATM,TRIAP1,TP53,PRMT1,CNOT2,BRCA1,PML,CNOT1,PLK3,AURKA"
"3588","GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT",0.662144889292046,0.954666047985432,0.349543524521875,0.841550190397139,16058,10,"CTNNB1,BMP4,BMP7"
"3589","GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS",0.526446359848605,0.905644139983196,-0.21480054208103,-0.975009110756465,16551,346,"CX3CR1,CAPN3,LPAR1,GRINA,CORO1A,DLG4,BAK1,YWHAE,PSEN1,TAC1,GRIN2A,SRI,CEMIP,CALR,CALM3,OPRL1,PRKACA,GRIA1,TMBIM6,CDK5,NMU,CD24,SLC30A3,GRIN2D,SLC39A7,CCKBR,CXCR4,ELANE,ATP1B1,HTR2C,HTR2B,P2RX3,RASA3,ABL1,HCRTR1,PRKN,XCL1,PTPRC,LPAR4,FPR2,GPR17,GRIN1,FZD9,CDH5,P2RX7,C3AR1,KCNK3,ATP2B3,GJA1,TRPM1,CCR2,SLC8A2,TFAP2B,TBXA2R,HSP90B1,OXT,CACNA2D1,LRP6,GPR6,THY1,CCL19"
"3590","GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.169041922396754,0.681919311438113,0.238824299430881,1.1148530823291,3249,290,"ACOT11,DDIT4,NUPR1,PDE8B,ACSL6,TPST2,DLST,ADCY9,ATP5MG,DLD,GUCY2C,ENTPD4,TTR,HDAC4,NUDT4,ADCY1,PNP,DCK,TPST1,COASY,PDE10A,ELOVL2,PPT1,SULT4A1,ATP5PF,NUP50,NT5C2,ACSL3,ATIC,INS,PGM1,ACOT13,MPC2,SEC13,SAMHD1,ATP5PB,PRPS2,STOML2,SLC26A2,HACD2,ADCY8,ACSL4,ADCY2,PAPSS1,ADCY10,OGDH,AMPD2,GUCA1B,CBR4,NUP188,XDH,NUP98,NUP210,SLC25A12,OARD1,PDE4B,MTAP,ADCY7,ZBTB7A,SUCLA2,PAICS,RANBP2,ABCD1,ENO1,NUDT3,AK1,PPARA,NUP153,GUCY2D,DLG2,ADCY6,GMPR,PRPSAP1,MTHFD1,PTHLH,TPI1,SULT2B1,NUP155,CASK,RCVRN,VPS9D1"
"3591","GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.0900719424460432,0.575792228252812,0.291732516647328,1.23526398182532,1877,135,"ACSL6,ADCY9,ATP5MG,DLD,GUCY2C,ADCY1,PNP,DCK,COASY,ELOVL2,PPT1,ATP5PF,ACSL3,ATIC,MPC2,ATP5PB,PRPS2,STOML2,SLC26A2,HACD2,ADCY8,ACSL4,ADCY2,PAPSS1,ADCY10,AMPD2,GUCA1B,CBR4,SLC25A12,MTAP,ADCY7,PAICS,ENO1,AK1,PPARA,GUCY2D,ADCY6,GMPR,PRPSAP1,MTHFD1,RCVRN,VPS9D1,ADSL,PPAT,PDHX,DLAT,HPRT1"
"3592","GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0.463337664748469,0.884107461957948,-0.317708272595839,-0.994020107572102,12479,33,"PDE8A,PDE4A,NT5E,AHCY,ENPP4,DNPH1,PDE2A,AMPD3,NUDT1,ADA,PDE1A,PDE9A"
"3593","GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.855917013081118,0.991898195962634,-0.261108248512209,-0.702006332970582,22442,17,"PTGIS,SLC22A13,AOX1,KMO,NUDT13,QPRT,IDH2,PDXK,SARM1,HAAO"
"3594","GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.781364213442081,0.980028770928975,-0.298810631373331,-0.750309460640225,20309,13,"PTGIS,SLC22A13,KMO,QPRT,IDH2,PDXK,HAAO"
"3595","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.223825592753752,0.732400379128013,0.332444933830104,1.16160906015209,5040,46,"DUT,UNG,ENTPD4,DCK,PUDP,ALDH6A1,RRM1,DCTD,TYMP,UPP1"
"3596","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.184072158337964,0.697195796436698,0.399826074145204,1.23345113036345,4305,26,"DUT,DCK,PUDP,DCTD,TYMP,UPP1,CDA,TBPL1,CTPS1,NME5,TK2,NME1"
"3597","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0.251748548175152,0.761063363730388,0.404894203571807,1.16958835956167,5938,20,"DUT,UNG,ENTPD4,ALDH6A1,TYMP,UPP1,APOBEC3F,CDA"
"3598","GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT",0.803604023457222,0.984385347763765,-0.310719781629735,-0.726757305497541,20691,10,"SLC29A1,SLC25A17,SLC28A1,SLC25A42"
"3599","GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE",0.851897030369311,0.99083080456852,0.252604212027641,0.711457245064491,20252,18,"IL6,STAT3,SMAD7,PHB,LY9,IL6R,IL27RA"
"3600","GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",0.547313734383375,0.910957350196103,0.385531075041917,0.928192705184085,13273,10,"LPL,MYD88"
"3601","GOBP_LIVER_MORPHOGENESIS",0.526415411794397,0.905644139983196,0.336335146500701,0.947284587327336,12514,18,"IL6,CEBPB,TNFAIP3"
"3602","GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS",0.525418474891507,0.905644139983196,0.273852159608989,0.95341669729338,11864,45,"PRKCI,CCL2,AKR1C3,KRIT1,MAP3K5,TNFAIP3,NDNF,BMPR2"
"3603","GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS",0.825343216807755,0.987913130172138,0.230730385596946,0.773524593198272,18816,38,"INPP5F,SYT11,ITSN1,UBQLN2,AAK1,UNC119,SH3GL2,GAK,FNBP1L,DAB2,SNAP91,BTBD8,AP2B1"
"3604","GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS",0.321150983958988,0.808967179370641,0.453038910165593,1.11960627229152,7767,11,"NEDD4L,ITSN1,MAPK3,UNC119,MLC1,CAV3,CAV1"
"3605","GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",0.644069488817891,0.947860275648171,0.209807079104985,0.933944033512183,12901,195,"HBB,DDIT4,HP,MAOB,CDKN1A,NNT,AKR1C3,BNIP3,IFI6,NQO1,HDAC4,HBD,JAK2,FBLN5,RFK,RAB27A,SOD2,ACOX1,PTX3,INS,DYNLL1,COQ7,SPR,GRB2,SOD1,NQO2,SLC18A2,XDH,GADD45A,TICAM1,DDAH1,ZNF205,SFTPD,CYB5B,ABCD1,MT3,PRCP,PPARA,HSP90AA1"
"3606","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE",0.514321334953008,0.903221503612704,-0.216531522980202,-0.979044150784234,16088,334,"LAMP2,APOD,YWHAE,DNM2,LAPTM5,PSEN1,PEX6,ZFYVE16,HPCA,TNPO2,CALM3,TSC2,ARC,FAM53B,IPO13,VPS41,SREBF1,RPL38,CD68,MAPT,TOMM40,GSK3A,HSPA4,KPNA1,RANBP6,ZIC1,FBXO7,LAMP1,NXT2,PINK1,CDH1,CHP1,AP4M1,AKT1,BAD,PRKN,ACOT8,DNM1,PIK3R2,HGS,GET3,MDFIC,JUP,PHB2,HMGCL,SGTA,MAPK1,BBC3,PEX2,PEX3,HSD17B4,POM121L2,CAT,LMAN1,NUP62,PRKAA1,CACNG3,PEX10,HK2,NUP214,TRIM28,TERF1"
"3607","GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE",0.25044286979628,0.761063363730388,-0.363485362263316,-1.15999256684254,6785,36,"INSIG1,SUN2,RANGAP1,CDK5,PDIA2,PINK1,AKT1,GJA1,HK2"
"3608","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.0154167407144127,0.305289778391627,0.452780254717776,1.59719513684562,346,48,"RPS4Y1,RPL4,HERPUD1,SEC61G,RPL23,HSPA5,MAN1A1,RPL18,RYR2,SEC61B,RPS24,SRP19,RPS16,RPL35,RPS6,RPL37,RPS29,RPS5,RPL10A,RPL30,RPS17,SRP72,RPL27,TRAM2"
"3609","GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.575614546376077,0.922460565133392,-0.210345596982737,-0.961328355414983,18170,371,"CAPN3,NPC1,GSN,RAB3A,NACAD,DLG4,YWHAE,RAMP2,RHOG,GRIN2A,RDX,HPCA,RAB11B,NECAB2,CEMIP,CALM3,BSG,UBL4A,RAB3B,RAP2A,CHM,SSNA1,CDK5,FNTA,CD24,RPL38,NFASC,ITGAM,VAMP3,HSPA4,VAMP2,RAB40C,SLC9A3R2,PAK1,ATP1B1,STX1A,CDH1,CHP1,AP4M1,AKT1,BAD,PRKN,HRAS,AKT2,HGS,GET3,RAB40A,ITGAL,JUP,PRKCZ,SGTA,BBC3,PEX3,FZD9,FGF13,PIGR,TIAM1,CACNG3,GDI1,IKBKB,PREPL,GRIP1,LRP6,BCL2L1,SQSTM1,THY1,CLIP3,SSR1,DMTN,BCS1L,RPS15A,SPTBN1,MAP7,STX4,ARHGEF16,ATP2C2,TRAM1,CASP8,DVL1,DLG1,DCHS1,PTCH1,CDK5R1,IQSEC2,FRMPD1,PACS2,GLRB,STAC,NDUFA13,PEX5"
"3610","GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",0.182699843260188,0.697195796436698,0.257400466406223,1.12992879348125,3729,174,"RAB13,LGALS3,PRKCI,KCNB1,GBP1,ITGB1BP1,RAB31,TSPAN5,VAMP5,ARL6IP5,TNFRSF1A,ZDHHC3,CDH2,GGA3,NUMB,ARHGAP44,ACSL3,IFT20,SKAP1,INS,LYPLA1,S100A10,OPTN,PIK3R1,GGA2,RAB40B,SEC16A,C2CD5,STX8,RACK1,BLZF1,NSG1,PLS1,GOLGA4,GAK,NECTIN3,CSRP3,DAB2,SEC23A,ARF6,ACTN2,CACNB2"
"3611","GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE",0.476039164973213,0.889918326222325,-0.312523587964757,-0.98512757424748,12883,34,"LAMP2,LAPTM5,ZFYVE16,VPS41,AP4M1,HGS"
"3612","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE",0.232099788965933,0.73740170916072,-0.405471129317469,-1.19304967129011,6158,25,"LAMP2,LAPTM5,ZFYVE16,VPS41,AP4M1,HGS"
"3613","GOBP_NEUTROPHIL_EXTRAVASATION",0.22191069146085,0.731891131470147,0.51107795221118,1.23045548785208,5381,10,"IL1R1,ADAM8,CD99,PECAM1,PIK3CG,RIPOR2,FUT7"
"3614","GOBP_LAMELLIPODIUM_MORPHOGENESIS",0.0920043387309212,0.579257604266978,-0.597483267367302,-1.43404767350438,2374,11,"ENPP2,KANK1,SNX1"
"3615","GOBP_LYMPHOCYTE_MIGRATION",0.091110174847272,0.57811607725567,-0.343288708837961,-1.29266820063299,2594,83,"PADI2,APOD,CH25H,GPR183,ADAM17,CYP7B1,WASL,AKT1,XCL1,CCL16,AIRE,WNK1,ITGAL,CCL27,CCR2,AIF1,ARTN,CCL19,CRTAM,SPN,STK39,CCR7,PIK3CD,CCL20,RHOA"
"3616","GOBP_EOSINOPHIL_MIGRATION",0.0996466728358711,0.592405377545638,0.491760003556812,1.38503714785702,2368,18,"LGALS3,CCL2,ADAM8"
"3617","GOBP_T_CELL_MIGRATION",0.335304789550073,0.820889039150092,-0.315585989746544,-1.07896275368686,9240,50,"APOD,GPR183,ADAM17,XCL1,AIRE,WNK1,ITGAL,CCL27,CCR2,AIF1,SPN,STK39,PIK3CD,CCL20,RHOA"
"3618","GOBP_DNA_DEMETHYLATION",0.607071789377009,0.935534010991781,-0.340526749450096,-0.887087572032666,15863,15,"APOBEC3B,APOBEC3C,TRIM28,APOBEC1,USP7"
"3619","GOBP_REGULATION_OF_RESPONSE_TO_STRESS",0.675488704538278,0.958645272976624,-0.193999541875794,-0.9513673853507,23531,906,"GPR37,SPP1,PDE8A,GPRC5B,PRKCG,CD9,SFRP1,CRYAB,GRINA,TYROBP,CD74,DUSP1,PHLPP1,BAK1,YWHAE,RASSF2,HLA-E,INSIG1,EFHD1,TAC1,LDLR,ALOX15,NT5E,POLR3C,TSPAN8,CCN2,NR1D2,TMEM259,KANK1,NR1H2,EIF4G1,SLF2,PRKACA,TRIM21,SRSF6,RAP2A,TMBIM6,CTSC,ARHGEF2,SERPINB3,RNF13,PSMA6,IFIT1,MAPT,FGA,FUS,PRKACB,CDK19,DUSP10,SEMA7A,CXCR4,CD27,ILRUN,ELANE,FBXO7,PAK1,LAMP1,MAS1,CRHBP,RAPGEF1,HMGA1,MAP2K2,AGT,PINK1,RPA2,PDX1,MINK1,STK3,MAPK8IP1,MAP3K11,THOC1,FOXO1,AKT1,NPY5R,MAP2K1,ABL1,PSMD3,DNASE1L3,BAD,PRKN,CD34,SLAMF1,ENPP4,HTRA1,SERPINB2,MAPK13,USP19,FXR2,B2M,XCL1,HRAS,PTPRC,PAK2,PTGIS,SPINK5,MAP4K2,HIPK2,PSMC4,MAPK8IP2,FPR2,PARP1,GPR17,PLA2G7,STAT5B,SGTA,MAPK1,GRN,NUP160,MAPK8IP3,TAOK3,NPPA,PSMB6,CDH5,CHUK,RIPK2,PIAS4,KLF4,GPSM3,STK25,NUP62,PDE2A,SPI1,GJA1,METTL3,PSMB3,GSTP1,AMFR,CCR2,PTGES3,NUP214,ERCC8,PSMD9,TRIM28,ADA,IKBKB,GPS2,WNT4,NFE2L2,TBXA2R,MMP3,PPP1R15A,NEAT1,ATP7A,PRKCD,CYBA,PTPN22,RHBDD3,ZYX,BRD4,BCL2L1,THY1,FOXC2,CCL19,DMTN,MAP4K4,IL12B,PYCR1,PLK2,NRAS"
"3620","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS",0.153402215396072,0.664665749878376,-0.240689098340873,-1.12081519311873,4943,453,"GPR37,SPP1,PDE8A,PRKCG,SFRP1,CRYAB,GRINA,CD74,DUSP1,PHLPP1,BAK1,YWHAE,RASSF2,INSIG1,EFHD1,CCN2,TMEM259,NR1H2,EIF4G1,SLF2,RAP2A,TMBIM6,ARHGEF2,SERPINB3,RNF13,MAPT,FUS,DUSP10,CD27,FBXO7,CRHBP,RAPGEF1,HMGA1,MAP2K2,PINK1,RPA2,PDX1,MINK1,STK3,MAPK8IP1,MAP3K11,THOC1,FOXO1,AKT1,MAP2K1,ABL1,BAD,PRKN,CD34,SLAMF1,USP19,FXR2,B2M,HRAS,MAP4K2,HIPK2,MAPK8IP2,PARP1,SGTA,MAPK1,GRN,NUP160,MAPK8IP3,TAOK3,NPPA,RIPK2,PIAS4,KLF4,STK25,NUP62,SPI1,GSTP1,AMFR,PTGES3,NUP214,ERCC8,TRIM28,GPS2,NFE2L2,MMP3,PPP1R15A,PRKCD,PTPN22,BCL2L1,THY1,CCL19,MAP4K4,PYCR1,PLK2,TRAF4,MTOR,YJU2,UFL1,NCK2,AXIN1,MEN1,HIC1,CCR7,RAD51"
"3621","GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",0.855385432339145,0.991873917806308,0.219045287931049,0.758816775350721,19329,44,"HBB,JAK2,PTX3,DYNLL1"
"3622","GOBP_LYTIC_VACUOLE_ORGANIZATION",0.61862150246628,0.938901249649456,0.272227770476974,0.897062135319343,14171,35,"HEXB,TPP1,NAGPA,PLA2G5,PPT1,SPG11,MBTPS1"
"3623","GOBP_HISTONE_H3_K4_TRIMETHYLATION",0.990846493217334,1,0.192471088033986,0.463387445104305,24030,10,"RTF1,SETD1B,CTR9,WDR82,SETD1A,OGT,TET3,KMT2D,KMT2A,ARID4A"
"3624","GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY",0.0764907317799449,0.545140671408103,-0.455082965488049,-1.40540105730595,2054,31,"RAMP2,TIE1,PHLDB1,PLOD3,QSOX1,GPM6B,LAMB4,AGT,LAMB3,ATP7A,IHH,MYH11,SMAD3"
"3625","GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.450879606168103,0.882476127239838,-0.289581474494984,-1.00075214671571,12455,53,"YWHAE,SCN2B,CALM3,CACNA1G,BIN1,ATP1B1,JUP,FGF13,GJC1,GJA1,HCN2,CACNA2D1,KCNQ1,DLG1,CXADR"
"3626","GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION",0.86731874205009,0.997128840587779,0.221347343246751,0.742067904049511,19773,38,"KCNJ3,NEDD4L,RYR2,KCND3,SCN1B,KCNA5,CACNB2,SNTA1,ATP1A1,NUP155,GPD1L,DSP,DSG2,CAV3,CAV1"
